647	-0.159	432	7	430	40
615	null	56	8	45	37.5
583	null	593	8	722	50
551	null	24	8	76.5	43
519	-0.072	320	5	426	43
487	-0.019	406	6	532	43
455	0.221	614	5	1210	57
423	null	16	2	133	35
391	null	15.5	5	77	41
359	null	13	4	42	36
327	null	946	6	98.5	37.5
295	null	17	5	61	33
263	null	15	6	69	36
231	null	40	6	74	35
199	-0.006	704	5	829	42
167	-1.469	449	6	73.5	36
135	null	747	5	533	43
103	null	22	3	69	40
71	null	14	4	43	33
39	null	20	3	138	44.5
7	null	13	2	51	35
1319	-0.119	670	6	640	55
1287	0.134	1166	8	1866	68.5
1255	-0.205	3578	9	2581	61
1223	null	9	6	104.5	37
1191	-0.385	632	9	380	55
1159	-0.688	2699	7	669	38
1127	-0.869	3626	6	602.5	45
1095	null	4235.5	7	475	45
1063	null	1530.5	6	90	45
1031	null	3405	8	148	44
999	-0.74	3037	8	672	43
967	-1.562	480	6	70	37
935	null	16	5	69	36
903	null	18	4	93	36
871	null	18	4	69	41
839	-0.091	2868.5	11	2683	70
807	null	16	4	121	37
775	null	22	5	108.5	33
743	null	11	4	109	41
711	null	13	4	93	35
679	1.129	17	5	585	53
1991	-0.609	30273	18	9701	105
1959	-0.411	1436	9	698.5	66
1927	-0.622	1680	8	512	57
1895	0.099	1220	8	1803	67
1863	-0.236	331	8	333.5	45
1831	0.22	555	8	1089	53
1799	0.138	343	6	642	53
1767	null	15	8	540	48
1735	0.019	1919	7	2303.5	55.5
1703	-0.303	32988	17	21955	133
1671	-0.421	4539.5	6	1992	45
1639	-0.888	3464	8	552	41
1607	null	6896	10	1485	44
1575	-0.801	481.5	4	178	48.5
1543	-0.239	2460.5	7	1651	57
1511	-0.27	744	7	505	41
1479	-0.22	525	5	433	37
1447	-0.05	614	5	671	41
1415	-0.947	178.5	4	91	34
1383	-0.313	1388.5	4.5	815	45
1351	-0.224	422	5	381	39
2663	null	25	11	72	52
2631	null	206.5	11	237	83.5
2599	null	156	10	171	51
2567	null	510	9	636	59
2535	0.212	817	6	1572	59
2503	-0.076	502	7	567	61
2471	null	12	4	131	39
2439	0.291	75	6	349	37
2407	null	16.5	8	266	40
2375	null	70	8	534	51
2343	0.264	394	6	884	45
2311	null	61	7	237	45
2279	-0.148	771	6	675	50.5
2247	null	19	4	93	36
2215	-0.215	659	6	511	40
2183	null	21	5	61	36
2151	null	8	3	54	29
2119	null	16	6	99	61
2087	null	5	3	84	34
2055	null	17.5	3.5	90.5	37
2023	-0.533	146	4	144.5	38
3335	null	75.5	6	209	37
3303	0.243	94	7	369	44
3271	null	19	8	73	49
3239	-0.08	530	8	572.5	51.5
3207	-0.067	748	7	773	47
3175	-0.178	1077	8	871	60.5
3143	0.027	759	6	966	52
3111	0.411	47.5	6	331	39
3079	null	8	6	42.5	39
