647	-0.272	1208	7	892	61
615	0.351	59.5	7	390	41
583	0.052	860	6	1280.5	44
551	-0.388	271	5	275.5	37
519	0.242	446	5	1135.5	38
487	0.062	899	5	1342	37
455	0.105	3122.5	8	4147	54
423	0.226	376	8	971	34
391	null	44	8	962	32
359	1.54	26.5	7	1762	38
327	null	1196	8	2323	46
295	0.683	112	8	1029	44
263	0.829	122	9	1411.5	43.5
231	1.631	16.5	8	1291	54
199	0.259	1365	7	2783.5	47
167	0.316	442	7	1314	52
135	0.065	1392	8	1900	54
103	0.307	246	7	870	46
71	-0.559	42	5	98	51
39	null	111	8	915	50
7	0.986	35	8	814	59.5
1319	-0.088	721	6	869	58
1287	null	4102.5	9.5	2954	81.5
1255	0.133	16008.5	13	20210	110
1223	null	31	5	899.5	41
1191	-0.413	2148.5	5	1016	44
1159	-0.355	3097	7	1532.5	45
1127	-0.522	3881	8	1298	35
1095	-0.621	5863.5	10	1508	36
1063	-0.402	1771.5	7	888.5	33
1031	-0.881	2867	8	509	41
999	-0.338	3461	10	1745	46
967	-1.674	577	7	72	37
935	-0.249	567	8	544.5	46
903	-0.098	233	7	414	43.5
871	0.154	240	8	666	60
839	-0.054	27165	138	21966	259
807	0.468	469	10	1875.5	86
775	0.284	347	7	1057	63
743	0.143	1057	7	1798	54
711	0.368	407	8	1373	61
679	0.906	656	8	5840	60
1991	-0.407	25402	10	9366	70
1959	-0.214	1037	7	877	46
1927	-0.11	926.5	6	990.5	48.5
1895	0.165	3451	8	5203	68.5
1863	0.483	206	5	1071	42
1831	0.571	517	6	2433	38
1799	0.355	701.5	6	1989	33
1767	0.51	357	6	1624.5	38
1735	0.079	3839	9	4745.5	62
1703	null	65535	17	64848	115
1671	-0.278	15877	12	8035	64
1639	-0.668	5199	10	1238	46
1607	-0.405	16485	11	6283	70
1575	-0.017	1935	9	2111	68.5
1543	0	4193	11	4343.5	79.5
1511	0.192	5785	11	8924	118
1479	0.228	2695.5	6	4765	67.5
1447	0.268	2417	7	4713	78
1415	-0.257	966.5	7	775	54
1383	0.037	5039	9	5555	62
1351	-0.025	1686.5	8	1856	65
2663	1.031	19	7	553	50
2631	0.073	234	5	559	43
2599	-0.094	423	7	592	40.5
2567	0.125	682	5	1247	48
2535	0.323	1368.5	4	3197	54
2503	0.136	452	5	934	35
2471	0.266	270	7	850	38
2439	0.148	388	6	863	35.5
2407	null	79	7	1221	46
2375	0.055	255	7	568.5	44
2343	0.19	343	6	869	43.5
2311	-0.089	445	7	622	46
2279	0.285	1354.5	8	2938	70
2247	0.678	406	9	2525	70
2215	0.17	2124.5	9	3392	70
2183	-0.34	437	10	413	60.5
2151	null	33.5	7	2049	59
2119	0.493	327	8	1484.5	54
2087	1.59	31	7	2213	64
2055	-0.065	719	10	910.5	66
