647	-0.165	1330	5	732	36
615	0.843	28.5	4	259.5	31
583	null	1372	6	1382	42
551	-0.179	330	6	236	34
519	0.154	898.5	5	1010	32
487	-0.143	1701	8	970.5	35.5
455	-0.161	11096	15	5905	54
423	0.014	611	9	526	34
391	-0.17	346	7	245	32
359	0.41	65	6	214	30
327	-0.384	1390	7	470	30
295	0.394	61.5	7	198	30
263	0.62	39	5	220	34
231	1.04	20	7	248	36
199	null	493.5	7	1901.5	44
167	-0.196	394	7	258	34
135	-0.156	1859	7	1030	37
103	-0.409	573	6	225	30
71	0.347	70	7	200	30
39	0.053	407.5	5	417.5	33
7	null	17.5	8	108.5	34
1319	0.018	1322	5	1092	38
1287	-0.243	6502.5	9	2963	42
1255	null	27597	12	38046	91.5
1223	0.997	44	5	470	31
1191	-0.423	2955	7	893	35
1159	-0.48	7601	9	2028	44
1127	-0.631	7529	11	1424	36
1095	null	9958	10	1535	37
1063	null	3029	8	374	36
1031	null	4207	9	282.5	33
999	null	6548	11	1729.5	45
967	null	18	6	172.5	28
935	-0.291	421.5	7	225.5	31
903	null	45	8	171.5	35
871	null	412.5	11	178	38
839	-0.166	28007.5	48	13728	114
807	-0.116	490.5	10	355	43
775	-0.086	383	7	310	36
743	0.066	839	4	781.5	32.5
711	0.094	314.5	6	374	34
679	null	666	8	3584	47.5
1991	null	41750	13	17849	62
1959	-0.122	1585	5	950	34
1927	-0.384	2560	7	849.5	38
1895	-0.11	4255	8	2645	44
1863	-0.004	863	8	684.5	31
1831	null	1513	8	4540	50
1799	0.433	1433	9	3042	41
1767	null	990	10	1103	38
1735	-0.078	9468.5	9	6128	54
1703	null	65535	18	53948	117
1671	-0.292	15547	14	6040	54
1639	-0.633	7395	9	1396	38
1607	-0.324	15246	10	5521	46
1575	-0.321	1893	8	728.5	38
1543	0.049	4487	10	4001.5	54
1511	0.006	6624	10	5292	60
1479	-0.146	3463	9	1974	38
1447	0.052	2749	8	2470	45
1415	-0.126	1493.5	7	895.5	41
1383	-0.062	7817	10	5307	52
1351	0	3035.5	9	2419	38
2663	0.859	17	5	158	34
2631	0.319	65.5	5	187	31
2599	0.021	425	5	408	36
2567	0.116	747	5	779	32
2535	0.424	1911	5	4027.5	44.5
2503	null	600	8	1233	47
2471	-0.284	418	7	226	30
2439	-0.259	1007	9	462	35
2407	-0.03	497	7	415.5	37
2375	0.066	91.5	7	154.5	34
2343	-0.035	352	6	317.5	32
2311	-0.418	801	8	283	34
2279	-0.07	1789	7	1206	38
2247	0.235	120	7	242	32
