647	-0.08	734	5	726	33
615	0.908	10	5	203	28
583	0.212	450	4	864	32
551	0.265	28.5	5	180.5	32
519	0.274	170	6	477	34
487	0.001	250	5	371	30
455	0.215	1250	5	2516	32
423	0.848	10	3	220	28
391	0.486	13	4	142.5	28
359	null	7	4	77	28
327	-0.572	444	6	198	30
295	null	14	4.5	74	30
263	null	10.5	5	79.5	26
231	null	6	4	82	33
199	1.104	28	7	653	37
167	-0.464	81	8	112	37
135	-0.042	547	6	611	45
103	0.156	36	9	173	41
71	null	25	10	98.5	64
39	0.496	26	13	238	92
7	null	20	14	180	131
1319	-0.029	448	6	518.5	32
1287	-0.029	1422	6	1637	42.5
1255	0.117	2020	5	3258	38
1223	1.032	10	4	276	30
1191	0.043	532	4	699	30
1159	-0.372	901.5	4	465	29
1127	-0.492	1931	5	764	30
1095	-0.507	2706	4	1048.5	30
1063	-0.743	1526	4	342	28
1031	-0.7	1157	6	294	29
999	0.009	801.5	6	968	30
967	-1.364	232.5	6	54	26
935	null	11	7	80	28
903	null	13	6	64	30
871	null	17	7	86	37
839	-0.056	4450	12	4698	74
807	0.15	45.5	7	193.5	36
775	0.248	39	8	203	36
743	-0.293	275	10	260	52
711	null	21	12	144	74
679	-0.483	332	16	289	126
1991	null	11332	11	6783.5	62
1959	-0.299	531	7	349	29
1927	-0.609	928	7	294	30
1895	-0.106	1070	4.5	1013	36.5
1863	0.186	46	3	208	30
1831	null	116	4	1470	37
1799	null	15	4	955.5	38
1767	null	15	3	534	34
1735	0.402	610.5	4	1830	38
1703	0	19339.5	9	21612.5	60
1671	-0.183	3353.5	6	2705	34
1639	-0.766	1171	6	259.5	28
1607	-0.558	3331.5	8	1156	34
1575	-0.626	439	6.5	180	29
1543	-0.017	1348	6	1587	38
1511	-0.268	297.5	7	262	32
1479	-0.329	401	7	284.5	37
1447	0.537	124	8	628	44
1415	null	46	8	110	41
1383	-0.251	762.5	10	550	66
1351	0.177	109.5	13	390	117
2663	null	21	8	79	38
2631	null	14	7	82	34
2599	0.751	31	5	398	29
2567	null	25	6	739	33
2535	null	63.5	4	1215.5	34
2503	null	15	6	414.5	37
2471	0.217	43	4	211	32.5
2439	null	17	3	180	30
2407	0.676	16	5	214	30
2375	null	18	5	669	31
2343	null	16	6	714	30
2311	-0.258	171.5	6	196	27
2279	null	64	7	216	26
2247	0.211	14	6	93	29
2215	0.1	292	7	485	30
2183	null	22	6	54	30
2151	null	10.5	8	69	34
2119	null	28	7	99	37
2087	null	14	7	78	38
2055	0.066	62	9	206	45
2023	null	44.5	14	194	67
