647	null	80	11	112.5	62
615	null	104	14	142	50
583	-0.655	1276	16	328.5	50
551	null	234	17	110	45
519	null	362	22	170	50
487	null	143	20	77	54
455	null	655	15	466	53
423	null	40	12	106	44
391	null	72	13	109	50
359	null	16	8	159.5	47
327	-0.1	121	8	318	44
295	null	20	9	106	50
263	null	25	10	71.5	46
231	null	22	10	74	42
199	0.413	530	8	1330.5	50
167	null	73.5	10	113.5	50
135	-0.262	692	10	443	49.5
103	null	122	8	98	43
71	null	424.5	9	88	50
39	null	108	8	98.5	48
7	null	44	7	96	44
1319	-0.586	281	14	226	58
1287	null	541.5	14	408.5	62
1255	-0.254	1838	19	1042	66
1223	null	54	14	182	48
1191	-0.694	775	28	256	62.5
1159	-0.529	992	20	364	66
1127	-0.54	2109	17	626	54
1095	null	3491	16	725.5	60
1063	-0.582	1026	16	330	54
1031	-0.719	973.5	8	256	46
999	-0.336	913.5	8	463	49
967	-1.793	941	11	89	48.5
935	null	76.5	14	130	44
903	-1.111	178.5	10	121.5	50
871	null	45	11	130	54
839	null	1050	14	873	66
807	null	42.5	12	170	50
775	null	95	11	128	50
743	-0.132	326	9	388.5	50
711	null	127.5	10	115.5	45
679	-0.148	385	9	404	50
1991	-0.439	9322	18	4030	66
1959	-0.875	895	17	216	62
1927	-0.544	1000	21	341	50
1895	null	727	20	306	50
1863	null	177	32	93.5	46
1831	0.015	384	23	509	53
1799	null	566.5	16	302	50
1767	null	31	14	110	50
1735	0.247	801	13	1382.5	66
1703	-0.178	17962	14	15859.5	109.5
1671	-0.175	3093	9	2233	56
1639	-0.457	807	10	344	42
1607	-0.501	2196	12	706	49
1575	-0.663	590	14	232	49
1543	-0.305	1330	15	674	58
1511	-0.367	714	18	383	54
1479	-0.854	737.5	18	196.5	49.5
1447	null	876	14	476	48
1415	null	214	10	82	48
1383	-0.19	709	10	503.5	46
1351	null	46	9	128	40
2663	null	29.5	14	82	50
2631	null	54	15	98	55
2599	null	66.5	15	113	46
2567	null	182	17	290	50
2535	-0.223	683	18	472.5	56
2503	-0.041	126	16	354	58
2471	null	32	14	65	44
2439	null	48	12	86	49
2407	null	75	13	117	49
2375	-0.153	221	10	350	56
2343	0.272	30	8	351.5	34
2311	null	18	10	94	42
2279	null	43	14	106	44
2247	null	24	13	76	50
2215	-0.277	568	12	395	53
2183	null	213	12	109.5	46
2151	null	27	14	74	42
2119	null	180	13	176.5	54
2087	null	134	12	122	50
2055	null	59	12	114	50
2023	-0.373	604.5	11	347	48
3335	null	118	16	81.5	46
3303	null	174	19	157	63
3271	null	48	18	86	47
3239	null	215	24	129	48
3207	null	535.5	23	135	58.5
3175	null	441	17	194	47
3143	-0.235	267	13.5	323	50
3111	null	26	11	93	46
3079	-1.352	191	13	101.5	50
3047	null	44	8	89	46.5
3015	null	22.5	8	88	42
2983	null	66	13	89	47
2951	-0.395	265.5	15	269	52
2919	-0.535	593.5	14	269.5	44
2887	-0.95	704	15	169.5	44
2855	-1.142	364	17.5	137.5	56.5
2823	-1.344	561	18	112.5	45
2791	null	259	17	153.5	50
2759	-0.168	98	14	286	54
2727	-0.45	59	12	186	50
2695	-0.203	33	9	208	42.5
4007	null	62	16	98	50
3975	null	52.5	18	74	57
3943	null	31	18	106	48.5
3911	null	139	24	64.5	46
3879	null	146	24	66	52
3847	null	34	16	82	46
3815	null	30	12	84	42.5
3783	null	35	11	164.5	45
3751	null	46	12	138.5	45
3719	0.08	395	9	578	50
3687	null	19	8	143.5	50
3655	null	39	13	81	48
3623	0.081	82	12	366.5	50
3591	0.785	228	13	1410	54
3559	null	28	12	89.5	54
3527	null	28	16	82	48.5
3495	null	806	17	302	54
3463	-0.055	1752.5	15	1560	54
3431	null	22.5	11	76	45
3399	null	157	11.5	130	50
3367	0.109	33	9	304	47
4679	null	77	18	114	58
4647	null	62.5	17	130	57
4615	-0.848	566	18	185	48
4583	null	76.5	22	94	42
4551	null	111.5	18	128.5	59
4519	-0.411	607	15	330	50
4487	null	132	14	110	50
4455	-0.539	736	12	306	58
4423	null	61	12	96.5	50
4391	-0.248	138	11	278	50
4359	-0.041	317.5	8	445.5	57.5
4327	-0.02	105	10	344.5	50
4295	-0.246	125	11	268	45
4263	null	79.5	12	139.5	47
4231	-0.221	666	12	463.5	50
4199	null	22	13	74	44
4167	null	48	14	73.5	44
4135	null	20.5	14	106	50
4103	-0.222	1298	14	785.5	58
4071	-0.209	87	12	263	50
4039	-0.598	503	10	247	55
5351	null	125.5	17	178	59.5
5319	null	91	16	86	50
5287	null	322	21	90	44
5255	null	310.5	38	66	48
5223	null	231	25	82	50
5191	null	57	15	111	50
5159	-0.408	654	14	348.5	56
5127	-0.236	230	11	316	52.5
5095	null	19	11.5	127.5	50
5063	-0.296	680	9	416	50
5031	-0.097	654	8	566	46.5
4999	-0.101	64	10	278	48
4967	-0.074	871	11	737.5	47
4935	null	56	8	138	40
4903	null	59	8	114	45
4871	-0.635	615	12	241.5	47
4839	null	46	14	66	41
4807	-1.06	507	11	143	44
4775	null	30	10	81	47
4743	null	42	11	96	50
4711	null	17	10	62	47
6023	-0.376	556	16	338	53.5
5991	null	1132	16	885	55
5959	-0.499	775	19	322	50
5927	null	118.5	32	90	50
5895	null	100.5	18	66	50
5863	null	192	14	98	50
5831	null	67.5	14	98	50
5799	null	33	10	154	46
5767	-0.589	99	11	177	48
5735	-0.233	94	8	260.5	48
5703	-0.008	168	7	389	50
5671	-0.01	1703	9	1689	54
5639	null	15	8	114	34
5607	0.27	312	7	701	50
5575	null	18	8	96	46
5543	-0.287	648	11	414	53
5511	-0.167	1330.5	12	906	56
5479	-0.034	2151	15	2084.5	64
5447	null	106.5	12	153	48
5415	null	98	11	153	54
5383	null	38.5	9	121.5	48
6695	null	798	18	730	50
6663	null	170	19	121.5	55
6631	-0.323	320	20	300	49
6599	null	210	24	130	46
6567	-0.352	704	18	396	61
6535	null	88.5	16	130	42
6503	-0.084	1187.5	16	970	55
6471	null	18	11	105	48
6439	-0.28	89	11	244	49.5
6407	null	28	12	105	47
6375	-0.084	802	8	678	50
6343	0.085	113	8	400	50
6311	-0.573	981.5	11	322	48
6279	null	329.5	23	112	49
6247	-0.528	68.5	13	172.5	46
6215	-0.094	737	11	630	58
6183	-0.236	659.5	12	456	56
6151	null	2684	15	3846	61
6119	-0.249	806.5	14	504	58
6087	null	1250	14	445.5	54
6055	-0.102	157.5	10	338	47
7367	-0.219	1048.5	18	646.5	55
7335	null	80	16	110	56
7303	null	387	19	162	48.5
7271	null	211.5	26	124	50
7239	null	123	16	140.5	50
7207	-0.381	793	15	402	60
7175	-0.372	679	16	367	50
7143	-0.114	798	11	633.5	49
7111	0.752	103.5	9	938	54
7079	null	29	11	111	44
7047	null	45	7	114	46
7015	-0.223	297	7	337.5	50
6983	-0.26	603	13	417	54
6951	-0.342	672	17	380	48
6919	-0.956	736.5	16	165.5	39.5
6887	-0.586	582.5	11	248	42
6855	-0.107	536	14	497	50
6823	null	192	12	183	55
6791	null	22	10	118.5	46
6759	null	27	11	94	46
6727	-0.109	36	9	239	45
8039	-0.531	3763	18	1180	56
8007	null	98	16	170	50
7975	null	109	19	98	54
7943	null	170.5	18	306	56
7911	-0.179	698.5	16	518	58
7879	-0.084	843	15.5	711	60
7847	0.037	1141	16	1232	66
7815	-0.112	934	11	735	58
7783	null	26	9.5	102	50
7751	null	69	11	139.5	50
7719	null	24	8	165.5	46
7687	null	20.5	8	106	49.5
7655	-0.415	366	9	278	48
7623	-0.372	1032	13	469.5	48
7591	-0.253	1465	13	826	57
7559	-0.14	73.5	9	281	54
7527	-0.091	684	11	598	56
7495	-0.204	1366	14	867	66
7463	-0.526	634	12	290	54
7431	-0.681	1458	10	342	48
7399	-0.096	1161	12	944	72
8711	null	888	20	393.5	50
8679	null	178	16	165.5	57.5
8647	null	342	30.5	74	50
8615	null	31	20.5	75	55
8583	null	29	18	92	66
8551	null	67	17	62	50
8519	null	20	14	77	41
8487	null	20.5	13	63	50
8455	null	32	8	200	42
8423	-0.236	124	11	275.5	50
8391	-0.144	92	8	290	50
8359	-0.219	323	8	346	50
8327	0.122	444	9	656	47
8295	null	589	9	1025.5	62
8263	-0.216	30	7.5	210	50
8231	null	776	13	378	54
8199	-0.634	802	17	274	55
8167	-0.257	1086	15.5	620	57
8135	-0.3	1688.5	12	849	50
8103	-0.325	2674	10	1321	56
8071	-0.29	2289.5	10	1210	58
9383	null	827	14	552	54
9351	null	254	17	581.5	58
9319	null	174	35	74	58
9287	null	69	14	78	50
9255	null	174	16	330	50
9223	null	126.5	17	280	61
9191	null	54	14	120	58
9159	null	16.5	10	80	43
9127	null	66.5	10	144	44
9095	null	24	11	82	44
9063	null	26	9	110.5	39
9031	null	16	7	124.5	42
8999	null	24	9	258	44
8967	null	328	7	562	50
8935	null	18.5	7.5	150	48
8903	null	39.5	10	116	50
8871	null	22	10	80	46
8839	null	24	10	129.5	45.5
8807	null	61	11	114	44
8775	null	30	8	158	50
8743	null	24	7	144	46
10055	null	42	17	65	50
10023	null	695.5	19	83.5	56
9991	null	69	41	70.5	60
9959	null	42	17	83.5	46
9927	null	50	14	122	47
9895	null	142	16	146	54
9863	null	22	12	72	42
9831	null	40	12	120	56
9799	null	602.5	10	255.5	47
9767	null	40	12	240.5	42
9735	null	33	10	97	50
9703	null	9.5	9	44	46
9671	null	17	9	88	46
9639	null	127	10	168	49
9607	null	19	8	120	42
9575	null	22	9	110	47
9543	null	33	12	108.5	50
9511	null	87.5	11	264	44
9479	null	36	10	130	42
9447	null	22	10	115.5	42
9415	null	18	8	141	49
10727	null	60	14	122	50
10695	null	262	44.5	95.5	50
10663	null	3318	49	1928	70
10631	null	30.5	19	95	50
10599	null	32.5	15.5	94.5	49
10567	null	50	14	279	55
10535	null	16	14	58	50
10503	null	19	11	88	47
10471	null	12	9	79	47
10439	null	12	8	65	39
10407	null	56	10	98	46
10375	null	16.5	8	108.5	50
10343	null	16	10	185.5	46.5
10311	null	22	10	131.5	47
10279	null	42	10	157.5	46
10247	null	187	11	307	48
10215	null	100.5	10	336.5	50
10183	null	35	12	114	42
10151	null	16	9	127.5	49
10119	null	18	6	66	46
10087	null	18	7	84	45
11399	null	855	17	110.5	50
11367	null	1110	43	125.5	56
11335	null	1070	48	104.5	62
11303	null	44	14	114	47
11271	null	55	14	172	45.5
11239	null	30	13	144.5	50
11207	null	26	12	150	46
11175	null	328.5	11	367	47
11143	null	18	9	77.5	44
11111	null	35	9	106	43.5
11079	null	635	12	342	49.5
11047	null	14	9	81	50
11015	null	656	8	517	50
10983	null	879	10	774	64
10951	null	16	6	104.5	50
10919	null	22	10	98	46
10887	null	19.5	8	98	47.5
10855	null	20	10	106	58
10823	null	31	12	114	48
10791	null	35	10.5	72.5	42.5
10759	null	16	8	84	42
12071	null	129	16	149.5	58
12039	null	349	42	140	53
12007	null	150.5	21	258	50
11975	null	298.5	18.5	393.5	50
11943	null	44	20	114	58
11911	null	205	16	272	55
11879	null	145.5	12	482	58.5
11847	null	120.5	11	495	57
11815	null	16	8	101.5	50
11783	null	14	8	168.5	50
11751	null	16	10	136	54
11719	null	259	12	432	50
11687	null	34.5	10	319.5	50
11655	null	41	9	150	45
11623	null	66	8	186	48
11591	null	78	11	258	46
11559	null	301.5	11	312	46
11527	null	10	10	54	43
11495	null	57.5	10	134	64
11463	null	70	10	166	54
11431	null	27	8	109	41
12743	null	72	17	88.5	49
12711	null	114	26	274	58
12679	null	38	16	88	58
12647	null	121.5	20	150	59
12615	null	27	16	82	50
12583	null	36	12	91	47
12551	-0.168	148	11	316	56
12519	null	16	10	97	48
12487	null	18	8	126	50
12455	null	31	11	151.5	56
12423	null	22	11	88.5	42.5
12391	null	19.5	10	81	46
12359	null	18	7	88	44
12327	null	18	7	136	49
12295	null	22	8	98	44
12263	null	22	11	180.5	50
12231	null	19	10	118	42
12199	null	24	8	153	56
12167	null	19	8	98	46
12135	null	145	10	322	45
12103	null	223	10	427	56
13415	null	29	19	66	46
13383	null	19	16	58	58
13351	null	17	15	46	48
13319	null	65.5	22	64	58
13287	null	14	15	46	47
13255	null	16	14	42	48
13223	null	10.5	12	41	44
13191	null	10	9	54	46
13159	null	10	8	34	44
13127	null	14	10	84	47
13095	null	9	9.5	50	50
13063	null	8	8	54	46.5
13031	null	22	8	121.5	46
12999	null	18	10	73	44
12967	null	22	8	112	52
12935	null	174	11	118.5	48
