moaD	0.099000	0.109000	0.136000	0.168000
nfrA		-0.026000	-0.283000	-0.463000
nfrA	0.046000	0.044000	0.160000	-0.077000
b0663	0.233000	0.227000	0.001000	0.061000
b0663	0.189000	0.484000	0.151000	0.246000
ybdJ	0.089000	0.005000	0.039000	0.024000
ybdJ	0.112000	0.213000	0.067000	0.118000
ybfN		0.069000	0.377000	
ybfN		0.324000	0.561000	
ybiH	0.173000	0.041000		-0.457000
ybiH	-0.046000	0.001000		0.287000
rne	-0.033000		-0.201000	
rne	0.078000		0.045000	
ycaJ	-0.007000	-0.094000	-0.212000	-0.095000
ycaJ	0.021000	0.045000	-0.062000	-0.028000
insB_4	-0.095000	0.005000	-0.171000	-0.227000
insB_4	0.033000	-0.012000	0.068000	0.072000
moaE	-0.044000	-0.086000	-0.169000	-0.259000
moaE	0.109000	0.033000	-0.078000	-0.159000
flgB	0.041000	0.082000		0.364000
flgB	0.096000	0.295000		0.425000
rhlE	-0.023000	-0.068000	-0.022000	-0.182000
rhlE	0.083000	0.107000	-0.002000	0.005000
b1085	0.057000	-0.075000	0.056000	-0.022000
b1085	0.069000	-0.041000	0.135000	0.064000
cspD	0.008000		-0.116000	-0.234000
cspD	0.035000		-0.151000	-0.202000
hyaF	-0.026000	-0.094000	0.653000	
hyaF	0.047000	0.301000	0.945000	
serS	-0.010000	0.025000	-0.188000	-0.517000
serS	0.062000	0.150000	-0.003000	0.041000
cspH	-0.074000	-0.169000	0.111000	0.068000
cspH	-0.021000	0.060000	0.518000	0.201000
ybhL	-0.070000	-0.085000	-0.312000	-0.632000
ybhL	0.005000	0.055000	-0.148000	-0.139000
flgC	-0.130000	-0.044000	-0.215000	-0.080000
flgC	-0.012000	-0.065000	-0.046000	-0.049000
ybiA	-0.090000	-0.121000		-0.152000
ybiA	-0.490000	-0.027000		-0.029000
yceC	-0.297000	-0.125000		0.171000
yceC	-0.053000	0.103000		0.229000
yljA	-0.080000	0.059000	-0.104000	-0.263000
yljA	-0.025000	0.059000	0.021000	-0.059000
appC	0.016000	0.020000		
appC	-0.374000	0.014000		
dmsA	-0.008000	0.110000		0.402000
dmsA	-0.035000	0.073000		0.192000
cspG	-0.244000	-0.201000		-0.280000
cspG	-0.112000	0.002000		-0.159000
ybhM			-0.192000	-0.208000
ybhM			-0.132000	-0.020000
flgD	0.025000	-0.030000	-0.077000	-0.083000
flgD	0.092000	0.044000	-0.002000	0.059000
dinG	-0.100000		-0.205000	0.328000
dinG	0.061000		0.139000	0.118000
yceF	0.061000	-0.136000	-0.052000	0.004000
yceF	0.058000	0.084000	0.087000	0.105000
clpA	-0.002000	-0.087000	0.115000	-0.113000
clpA	0.097000	0.106000	-0.019000	-0.032000
appB	0.082000	0.051000	0.094000	0.016000
appB	0.202000	0.203000	0.160000	0.208000
dmsB	-0.013000		-0.068000	-0.126000
dmsB	0.133000		0.113000	0.226000
sfa	0.037000	-0.027000		0.252000
sfa	0.100000	0.164000		0.077000
ybhN	0.136000	0.037000		
ybhN	0.031000	0.209000		
flgE	-0.046000	0.073000		
flgE	-0.035000	-0.089000		
ybiB		0.288000		-0.230000
ybiB		0.119000		0.379000
yceD	-0.148000	-0.250000	-0.254000	-0.118000
yceD	-0.101000	-0.094000	-0.107000	-0.047000
infA	-0.153000	-0.123000	-0.334000	-0.412000
infA	-0.041000	-0.045000	-0.033000	-0.189000
appA		-0.107000	-0.392000	-0.009000
appA		0.063000	0.124000	0.338000
dmsC	-0.163000	-0.035000	-0.026000	0.650000
dmsC	-0.006000	0.046000	0.119000	0.061000
yccM	-0.143000	-0.117000	-0.042000	0.023000
yccM	0.065000	0.016000	0.011000	0.045000
ybhO	-0.071000	-0.053000	-0.594000	
ybhO	-0.042000	0.016000	-0.816000	
flgF	0.163000	0.150000	0.571000	0.198000
flgF	0.222000	0.243000	0.361000	0.306000
ybiC	-0.136000	-0.099000		0.142000
ybiC	0.012000	0.107000		0.063000
rpmF	-0.082000	-0.182000	-0.234000	-0.159000
rpmF	-0.053000	0.009000	-0.022000	0.008000
aat	-0.014000	-0.111000	-0.161000	-0.307000
aat	0.129000	0.074000	0.038000	0.067000
yccC	-0.030000	-0.034000	0.088000	
yccC	0.032000	0.061000	0.279000	
ycaC	-0.116000	-0.060000	-0.108000	-0.294000
ycaC	0.076000	0.137000	-0.011000	-0.022000
torS		-0.037000		0.362000
torS		0.170000		0.270000
ybhP	-0.096000	-0.122000		
ybhP	0.001000	-0.014000		
flgG	-0.403000	0.132000		
flgG	-0.187000	-0.088000		
ybiJ	0.017000	-0.039000		-0.062000
ybiJ	-0.114000	-0.024000		0.034000
plsX	-0.114000	-0.152000		-0.179000
plsX	-0.037000	-0.046000		-0.079000
cydC	-0.186000	-0.228000		-0.580000
cydC	-0.079000	-0.145000		-0.215000
yccY	-0.043000	0.095000		
yccY	0.205000	0.110000		
ycaD				
ycaD				
torT	-0.085000	0.062000	-0.310000	-0.016000
torT	0.084000	0.153000	0.167000	0.189000
ybhQ	-0.024000	-0.061000	-0.318000	-0.493000
ybhQ	-0.108000	0.046000	-0.162000	-0.058000
flgH	-0.015000	0.050000	-0.034000	-0.362000
flgH	0.097000	0.228000	0.243000	0.183000
ybiI	-0.116000		0.068000	-0.126000
ybiI	0.086000		0.063000	0.119000
fabH	-0.017000	0.005000	-0.159000	-0.102000
fabH		0.041000	0.046000	0.029000
cydD	-0.021000	-0.159000	-0.274000	-0.235000
cydD	-0.030000	0.078000	-0.077000	-0.151000
yccZ				
yccZ				
b0899	-0.292000	-0.058000	0.029000	-0.137000
b0899	0.035000	0.116000	-0.082000	-0.024000
torR		-0.022000		
torR		0.024000		
ybhR	-0.139000			-0.370000
ybhR	0.017000			-0.101000
flgI	0.302000			-0.009000
flgI	-0.024000			0.031000
ybiX	-0.317000			-0.182000
ybiX	-0.060000			0.055000
fabD	0.046000	-0.039000	-0.249000	-0.061000
fabD	-0.110000	-0.125000	-0.136000	-0.007000
trxB	-0.131000	-0.139000		-0.098000
trxB	0.026000	-0.023000		0.069000
ymcA	-0.114000	-0.070000	-0.103000	-0.333000
ymcA	-0.093000	0.002000	0.125000	0.072000
ycaN		0.068000		0.520000
ycaN		0.010000		0.560000
torC	-0.039000	0.019000		0.032000
torC	0.094000	0.075000		0.167000
ybhS	-0.102000	-0.132000		-0.314000
ybhS	-0.046000	0.057000		-0.061000
flgJ		0.177000		
flgJ		0.271000		
b0805	-0.071000	-0.026000	-0.229000	-0.022000
b0805	0.149000	0.133000	0.003000	-0.032000
fabG	-0.063000	-0.009000	-0.227000	-0.027000
fabG	0.059000	0.059000	0.026000	-0.037000
lrp	-0.040000	-0.112000	-0.238000	-0.333000
lrp	0.047000	0.085000	-0.023000	-0.140000
ymcB	0.045000	-0.050000	0.282000	0.168000
ymcB	0.026000	0.113000	1.108000	1.038000
ycaK	0.011000	-0.002000	-0.040000	-0.029000
ycaK	0.195000	0.247000	0.136000	0.182000
torA		0.016000		
torA		0.215000		
ybhF	-0.166000	-0.183000	-0.404000	-0.200000
ybhF	-0.072000	0.049000	-0.004000	-0.030000
flgK		-0.112000		
flgK		0.091000		
ybiM	-0.177000	-0.166000		
ybiM	-0.162000	0.073000		
acpP	-0.142000	-0.012000	-0.228000	-0.058000
acpP	0.011000	-0.073000	-0.128000	-0.078000
ftsK	-0.226000	-0.217000	-0.041000	-0.117000
ftsK	-0.059000	-0.015000	0.018000	-0.151000
ymcC		0.128000		
ymcC		0.184000		
pflA	-0.032000	0.045000	-0.280000	-0.070000
pflA	0.040000	0.085000	-0.032000	0.140000
torD		0.036000	0.068000	
torD		0.168000	0.290000	
b0795	-0.036000	0.030000	-0.080000	
b0795	0.033000	0.180000	0.247000	
flgL	-0.083000	-0.097000	0.011000	-0.095000
flgL	0.120000	0.115000	0.132000	0.037000
ybiN	-0.110000	-0.101000	-0.365000	-0.331000
ybiN	0.006000	0.138000	-0.007000	0.056000
fabF	-0.024000	-0.101000	-0.108000	0.057000
fabF	0.049000	0.057000	0.075000	-0.016000
lolA	0.053000	-0.101000	-0.091000	-0.159000
lolA	0.135000	0.083000	0.127000	0.067000
ymcD	-0.043000	-0.099000	-0.108000	-0.097000
ymcD	0.067000	0.110000	-0.017000	0.110000
pflB	-0.099000	-0.038000	-0.154000	-0.045000
pflB	0.044000	0.135000	-0.004000	0.024000
yccD			-0.318000	0.383000
yccD			0.152000	0.190000
ybiO	-0.116000	-0.184000	-0.680000	
ybiO	0.046000	0.061000	-0.227000	
pabC	-0.196000	-0.273000		-0.650000
pabC	-0.063000	-0.094000		-0.017000
ybiT	-0.047000	-0.137000	-0.007000	-0.118000
ybiT	0.016000	0.085000	-0.133000	0.051000
ycfP	-0.147000	-0.074000	-0.050000	
ycfP	0.075000	-0.029000	0.078000	
focA	-0.100000		-0.051000	-0.249000
focA	-0.002000		0.141000	0.028000
cbpA	-0.153000	-0.200000	-0.208000	-0.296000
cbpA	-0.084000	0.023000	-0.095000	-0.110000
ycaQ	-0.061000	-0.033000		-0.015000
ycaQ	0.167000	0.176000		0.682000
b1012		0.188000		
b1012		0.136000		
glnQ		-0.132000	-0.078000	-0.466000
glnQ		0.004000	0.026000	0.027000
yceG		0.051000	0.020000	0.106000
yceG		0.188000	0.230000	0.215000
ybiU	-0.046000		-0.002000	-0.075000
ybiU	0.106000		0.083000	0.128000
ndh	-0.022000	-0.024000	0.086000	0.008000
ndh	0.086000	0.086000	0.122000	0.052000
ycaO	0.052000	0.184000	0.106000	
ycaO	0.177000	0.180000	0.297000	
yccE	-0.025000	-0.064000	0.113000	
yccE	0.090000	0.163000	0.560000	
ycaR	-0.159000	-0.005000	-0.144000	-0.041000
ycaR	0.027000	0.158000	-0.072000	0.065000
ycdC		-0.100000	-0.329000	0.001000
ycdC		0.138000	0.335000	0.270000
glnP	-0.062000	-0.142000		
glnP	0.017000	0.091000		
tmk	-0.110000	-0.144000	-0.328000	-0.190000
tmk	-0.053000	0.007000	-0.131000	-0.060000
b0822	-0.082000			-0.063000
b0822	-0.006000			0.052000
ycfJ		0.148000	-0.161000	-0.124000
ycfJ		0.164000	0.015000	-0.052000
ycaP	-0.059000	-0.041000	-0.065000	-0.065000
ycaP	0.062000	0.020000	0.144000	0.040000
agp	-0.131000	-0.225000		-0.369000
agp	-0.086000	-0.021000		-0.117000
kdsB	-0.112000	-0.181000		-0.118000
kdsB	0.030000	0.027000		-0.006000
putA	-0.022000	-0.161000	-0.166000	-0.166000
putA	0.066000	0.036000	0.029000	-0.021000
glnH	-0.115000	-0.126000	-0.171000	-0.306000
glnH	0.012000	0.054000	-0.101000	-0.026000
holB	0.042000	-0.012000		0.427000
holB	-0.004000	0.209000		0.192000
ybiW	-0.096000	-0.073000		0.037000
ybiW	0.076000	0.100000		0.141000
ycfQ	0.052000		0.040000	0.053000
ycfQ	0.157000		-0.009000	0.082000
serC	-0.055000	-0.041000		-0.051000
serC	0.075000	0.108000		0.060000
yccJ	0.016000	0.012000		0.198000
yccJ	0.060000	0.246000		0.010000
b0919	-0.162000		-0.041000	0.025000
b0919	0.029000		0.060000	0.221000
putP	0.057000	-0.015000	-0.111000	0.492000
putP	0.111000	0.167000	0.181000	0.042000
dps	-0.124000	-0.203000		-0.397000
dps	-0.047000	0.063000		-0.234000
ycfH	-0.075000	-0.171000		-0.213000
ycfH	-0.054000	-0.076000		-0.002000
ybiY	-0.151000	-0.064000		-0.239000
ybiY	0.001000	0.081000		-0.004000
ycfR	-0.196000		0.016000	-0.233000
ycfR	-0.040000		-0.030000	0.016000
aroA	-0.136000	-0.180000		
aroA	-0.003000	0.011000		
wrbA	-0.160000	-0.205000	-0.252000	-0.290000
wrbA	-0.032000	-0.010000	-0.121000	-0.107000
ycbC	-0.071000	-0.124000	-0.142000	-0.169000
ycbC	0.168000	0.087000	0.094000	0.053000
b1016		-0.097000	0.155000	0.016000
b1016		0.086000	0.040000	0.140000
ybiF	-0.027000	-0.034000	-0.222000	-0.038000
ybiF	0.135000	0.094000	0.078000	0.069000
ptsG	-0.063000	-0.023000	-0.075000	-0.190000
ptsG	0.034000	0.112000	0.015000	-0.003000
mipB	-0.027000	-0.062000	0.091000	0.170000
mipB	0.062000	0.082000	0.196000	0.067000
ycfS	-0.066000		-0.159000	0.272000
ycfS	0.222000		0.261000	0.216000
ycaL		-0.037000		
ycaL	0.045000	0.004000		
ycdF	0.172000		0.600000	-0.059000
ycdF	0.205000		0.956000	0.468000
smtA	-0.081000		0.054000	-0.073000
smtA	0.079000		0.142000	0.101000
b1017	0.122000	-0.056000	-0.451000	0.778000
b1017	-0.158000	0.140000	0.121000	0.383000
ompX	-0.212000	-0.216000	-0.330000	-0.466000
ompX	-0.050000	0.016000	-0.127000	-0.124000
fhuE	-0.076000	-0.074000		-0.452000
fhuE	-0.049000	-0.087000		-0.298000
moeB	0.128000	0.053000		-0.277000
moeB	-0.062000	0.062000		-0.027000
mfd			-0.163000	-0.077000
mfd			-0.043000	0.104000
cmk	-0.141000	-0.172000	-0.303000	0.099000
cmk	-0.027000	-0.032000	0.020000	0.078000
ycdG	-0.011000			-0.171000
ycdG	-0.042000			0.022000
mukF	-0.061000	-0.167000		-0.159000
mukF	-0.028000	0.025000		0.049000
ycdO	-0.290000	-0.030000	-0.031000	-0.019000
ycdO	0.066000	0.107000	0.216000	0.091000
ybiP		-0.141000	0.008000	-0.117000
ybiP		0.034000	0.004000	-0.046000
ycfF	0.023000	-0.153000	-0.122000	-0.148000
ycfF	0.001000	0.139000	0.027000	-0.043000
moeA	-0.075000	-0.100000		-0.004000
moeA	0.062000	0.093000		0.080000
ycfT	-0.018000		0.200000	0.207000
ycfT	0.047000		0.303000	0.107000
rpsA	-0.034000	-0.048000	-0.067000	-0.054000
rpsA	0.043000	0.159000	0.024000	0.024000
b1007			0.592000	0.070000
b1007			0.639000	0.410000
mukE		-0.058000	-0.174000	-0.062000
mukE		0.166000	0.060000	0.127000
ycdB		0.128000	0.201000	0.388000
ycdB		0.270000	0.629000	0.358000
b0816	0.187000	0.183000		
b0816	0.091000	0.154000		
ycfL	-0.013000	0.023000	-0.069000	-0.226000
ycfL	-0.053000	0.066000	-0.009000	0.048000
ybiK	0.007000	-0.160000	-0.142000	-0.227000
ybiK	-0.160000	0.036000	-0.153000	-0.052000
ycfU		-0.191000	-0.131000	
ycfU		0.046000	0.127000	
himD	-0.238000	-0.214000	-0.407000	-0.455000
himD	-0.085000	-0.065000	-0.201000	-0.197000
b1008	-0.082000	-0.067000	-0.513000	-0.405000
b1008	0.128000	-0.048000	0.065000	0.054000
mukB	-0.057000	-0.189000	-0.086000	-0.090000
mukB		0.041000	-0.011000	0.106000
phoH		0.070000		-0.059000
phoH		0.127000		0.254000
b0817	-0.027000	-0.091000	-0.178000	-0.144000
b0817	0.044000	0.104000	-0.072000	-0.056000
ycfM	-0.103000	-0.061000	-0.047000	-0.188000
ycfM	0.035000	0.112000	0.022000	0.021000
b0829	-0.064000	-0.108000	-0.120000	0.010000
b0829	0.074000	0.099000	0.075000	0.032000
ycfV	0.018000	-0.073000	-0.192000	-0.250000
ycfV	0.109000	0.136000	0.180000	0.164000
ycaI	-0.177000	-0.094000	-0.329000	-0.181000
ycaI	0.041000	0.048000	-0.169000	-0.022000
b1009	-0.472000		0.558000	-0.224000
b1009	0.305000		1.073000	0.394000
ycbB			-0.086000	-0.018000
ycbB			0.032000	0.077000
ycdP	0.060000	-0.091000		0.197000
ycdP	-0.036000	-0.006000		0.585000
ybiR	-0.049000	-0.058000	0.031000	0.274000
ybiR	-0.024000	0.080000	-0.034000	0.052000
ycfN	-0.140000	-0.064000	-0.301000	-0.404000
ycfN	-0.057000	0.029000	-0.137000	-0.230000
b0830	0.049000	-0.158000	0.249000	-0.467000
b0830	-0.022000	0.017000	0.047000	-0.092000
ycfW	-0.007000	-0.226000	-0.169000	
ycfW	0.115000	0.021000	0.030000	
msbA	-0.102000	-0.124000	-0.370000	-0.170000
msbA	0.010000	0.057000	-0.173000	-0.069000
b1010	-0.004000	0.076000	-0.039000	-0.121000
b1010	0.120000	0.184000	0.058000	-0.140000
ycbK	-0.048000	-0.148000	-0.197000	
ycbK	-0.063000	-0.022000	-0.073000	
ycdQ	-0.128000			-0.049000
ycdQ	0.342000			0.167000
ybiS	-0.131000	-0.101000	-0.043000	-0.193000
ybiS	-0.043000	0.022000	0.036000	0.100000
ycfO	-0.069000		-0.154000	-0.125000
ycfO	0.068000		-0.079000	0.012000
b0831	0.038000	-0.138000	-0.183000	-0.188000
b0831	0.102000	0.102000	0.133000	-0.001000
ycfX	0.090000	-0.018000	-0.049000	0.068000
ycfX	0.245000	0.192000	0.158000	0.192000
ycaH	-0.033000	-0.006000	-0.563000	-0.061000
ycaH	0.096000	0.031000	-0.132000	0.021000
b1011	-0.022000	-0.028000	-0.300000	-0.276000
b1011	0.068000	0.165000	0.083000	0.093000
ycbL	-0.128000	-0.096000	-0.078000	-0.065000
ycbL	0.025000	0.147000	0.039000	0.037000
ycdR		0.036000		0.547000
ycdR		0.234000		0.200000
b0832	-0.112000	-0.218000	-0.342000	-0.206000
b0832	-0.042000	-0.007000	-0.207000	-0.109000
cobB	-0.117000	-0.081000	-0.272000	-0.156000
cobB	-0.049000	0.031000	-0.161000	-0.195000
b0844		0.025000		
b0844		0.093000		
ycfC	-0.118000	-0.300000	-0.249000	-0.002000
ycfC	0.043000	-0.050000	0.025000	-0.008000
aspC	-0.170000	-0.141000	-0.378000	-0.243000
aspC	-0.026000	0.012000	-0.097000	-0.099000
ycdS	-0.074000	0.004000		-0.100000
ycdS	0.170000	0.047000		0.096000
ycbS	-0.111000	-0.085000	-0.244000	
ycbS	-0.037000	0.032000	-0.068000	
csgG	0.108000	-0.099000		
csgG	0.239000	0.057000		
b0833	-0.119000	-0.128000	-0.273000	-0.547000
b0833	0.069000	0.020000	-0.194000	-0.149000
b1121	-0.042000	-0.067000	-0.122000	0.136000
b1121	0.114000	0.189000	0.256000	0.184000
b0845	0.097000	-0.012000	-0.122000	-0.040000
b0845	0.132000	0.188000	0.102000	0.118000
ycfB	-0.026000	-0.128000	-0.111000	0.080000
ycfB	0.120000	0.061000	0.113000	0.059000
ompF		-0.025000	-0.126000	
ompF		0.106000	-0.095000	
ycdT	0.038000	-0.083000	-0.114000	
ycdT	0.098000	0.145000	-0.059000	
b0941	-0.359000		0.033000	0.127000
b0941	0.356000		0.277000	0.320000
csgF		-0.141000	-0.289000	0.051000
csgF		0.098000	0.428000	-0.085000
b0834	0.011000	-0.051000		
b0834	0.056000	0.032000		
ymfA		-0.152000		
ymfA		0.098000		
b0846		0.091000		
b0846		0.067000		
b1134	-0.785000	-0.234000		-0.210000
b1134	0.022000	0.005000		-0.034000
asnS		-0.034000	-0.104000	-0.212000
asnS		0.083000	0.074000	-0.050000
tra5_3	-0.172000	-0.090000	-0.143000	-0.197000
tra5_3	-0.067000	-0.005000	-0.064000	-0.015000
b0942	0.022000	0.153000	0.070000	
b0942	0.111000	0.154000	0.032000	
csgE	0.706000	-0.006000	0.080000	
csgE	0.386000	0.076000	0.551000	
yliG		0.002000	0.202000	0.137000
yliG		0.104000	-0.072000	0.224000
potD	-0.164000	-0.112000	-0.102000	-0.050000
potD	-0.015000	0.095000	0.080000	0.143000
b0847	0.120000	-0.040000	-0.132000	-0.134000
b0847	-0.018000		0.064000	0.094000
ymfC	-0.037000	-0.117000	-0.075000	-0.179000
ymfC	0.026000	0.106000	0.045000	-0.031000
pncB	-0.028000	-0.020000	-0.168000	-0.177000
pncB	0.104000	0.138000	-0.057000	0.084000
b1027	0.102000	-0.012000	0.019000	-0.206000
b1027	0.072000	0.208000	0.202000	0.212000
b0943	-0.031000	0.045000	-0.232000	-0.013000
b0943	0.091000	0.117000	0.059000	0.134000
csgD		0.024000		
csgD		0.194000		
b0836	-0.003000	0.097000		
b0836	0.039000	0.063000		
potC	-0.098000	-0.170000	-0.123000	
potC	-0.057000	0.058000	0.018000	
ybjM	-0.006000	0.051000	0.054000	0.249000
ybjM	0.060000	-0.067000	-0.037000	0.150000
icdA	-0.018000			-0.225000
icdA	0.062000			0.003000
pepN	-0.008000			-0.258000
pepN	-0.035000			0.085000
b1028	-0.100000	-0.108000		-0.190000
b1028	-0.007000	-0.004000		-0.128000
ycbF		0.061000	-0.169000	-0.274000
ycbF		0.138000	0.007000	0.457000
csgB	-0.134000			0.082000
csgB	0.048000			0.185000
yliI	0.011000	0.065000	0.246000	0.192000
yliI	0.236000	0.182000	0.135000	0.337000
potB	-0.006000	-0.018000	0.032000	-0.051000
potB	0.093000	0.115000	0.082000	0.124000
grxA	0.134000	0.163000	0.438000	0.678000
grxA	0.197000	-0.031000	0.456000	0.422000
ymfD	-0.134000	-0.125000	0.069000	0.119000
ymfD	0.023000	0.104000	0.137000	0.114000
ycbE	0.043000	0.061000	-0.169000	
ycbE	0.005000	0.203000	0.315000	
ycdU	0.021000	-0.064000	0.079000	
ycdU	0.150000	0.058000	0.212000	
pyrD	-0.096000	-0.038000	-0.034000	0.031000
pyrD	0.012000	0.141000	0.029000	0.104000
csgA		-0.045000		0.268000
csgA		0.173000		0.205000
yliJ	-0.198000	-0.188000	-0.484000	-0.319000
yliJ	-0.124000	0.023000	-0.281000	-0.309000
potA	-0.081000	-0.218000	-0.219000	-0.311000
potA	0.022000	0.002000	-0.002000	0.023000
ybjC		-0.149000	-0.200000	-0.062000
ybjC		-0.049000	-0.018000	-0.039000
ymfE	-0.448000		-0.445000	0.102000
ymfE	-0.054000		-0.273000	0.060000
ycbM	-0.203000	-0.176000	-0.423000	
ycbM	-0.061000	-0.109000	0.082000	
b1030	-0.126000	-0.248000		
b1030	-0.248000	0.005000		
ycbW	-0.084000	-0.087000		0.023000
ycbW	0.003000	0.102000		-0.061000
csgC		0.201000	0.153000	
csgC		0.161000	0.257000	
dacC		-0.047000	0.114000	0.124000
dacC	0.107000	0.148000	0.197000	0.280000
pepT	0.072000	-0.076000	-0.160000	0.064000
pepT	0.048000	-0.005000	-0.004000	0.139000
mdaA	-0.132000	-0.088000	-0.183000	0.056000
mdaA	0.006000	0.071000	-0.002000	0.051000
lit	0.023000	-0.195000	-0.107000	0.592000
lit	-0.084000	-0.028000	0.197000	0.017000
ycbN	0.083000		0.058000	-0.088000
ycbN	0.198000		0.174000	0.017000
ycdV				
ycdV				
b0947	-0.095000	-0.043000	-0.078000	0.020000
b0947	-0.021000	0.143000	0.089000	0.126000
b1044		0.058000	0.073000	0.199000
b1044		0.271000	0.407000	0.343000
deoR	-0.070000	-0.156000	-0.029000	-0.422000
deoR	-0.089000	-0.105000	-0.177000	-0.246000
ycfD		-0.246000		-0.129000
ycfD		-0.036000		-0.021000
rimK	-0.202000	-0.206000	-0.050000	-0.043000
rimK	-0.101000	-0.035000	0.030000	-0.145000
intE	0.310000	-0.149000	-0.067000	0.198000
intE	0.257000	0.139000	0.062000	0.299000
ycbO	-0.135000	-0.087000	-0.141000	
ycbO	-0.020000	0.062000	-0.103000	
ycdW	-0.152000	-0.137000	-0.169000	-0.153000
ycdW	0.024000	0.065000	0.003000	-0.041000
ycbY	-0.132000	-0.117000	-0.034000	-0.018000
ycbY	0.012000	0.020000	0.045000	0.135000
b1045	-0.107000	-0.163000	-0.002000	
b1045	-0.022000	0.040000	-0.058000	
ybjG		0.023000	-0.481000	
ybjG		0.088000	-0.153000	
phoQ	0.026000	-0.086000	-0.177000	-0.165000
phoQ	0.014000	0.060000	-0.043000	0.001000
ybjN	-0.061000		-0.038000	0.016000
ybjN	0.019000		0.082000	0.152000
b1141	-0.050000	-0.109000	0.250000	0.021000
b1141	0.046000	0.047000	0.069000	0.149000
ycbP	-0.094000	-0.040000		
ycbP	0.054000	-0.085000		
ycdX	0.128000	0.099000	0.172000	0.005000
ycdX	0.229000	0.260000	0.217000	0.185000
uup	-0.081000	-0.063000	-0.090000	
uup	0.010000	0.147000	0.146000	
ymdC	-0.031000	0.028000	0.035000	0.099000
ymdC	0.078000	0.173000	0.078000	0.196000
cmr	-0.144000			
cmr	0.019000			
phoP		-0.229000	-0.239000	-0.217000
phoP		-0.043000	-0.002000	-0.095000
potF	-0.169000	-0.153000	-0.043000	-0.303000
potF	-0.107000	-0.021000	0.046000	-0.063000
ymfH		0.601000		
ymfH		0.776000		
ycbQ	-0.177000	-0.129000	-0.828000	-0.796000
ycbQ	-0.064000	0.080000	0.022000	-0.141000
ycdY	-0.171000	-0.115000	-0.092000	-0.224000
ycdY	-0.062000	0.036000	-0.023000	-0.087000
pqiA	-0.062000	-0.059000	-0.121000	-0.027000
pqiA	-0.010000	0.073000	0.146000	0.091000
ymdD	0.002000		-0.128000	-0.600000
ymdD	0.061000		0.074000	-0.094000
ybjH	-0.083000	-0.104000	0.063000	-0.081000
ybjH	0.031000	0.072000	0.056000	-0.126000
purB	-0.105000	-0.175000	-0.225000	-0.264000
purB	0.079000	0.013000	0.070000	0.084000
potG	-0.072000	-0.081000	-0.135000	-0.099000
potG	0.073000	0.120000	0.124000	0.109000
ymfI	-0.002000		0.030000	0.272000
ymfI	0.047000		0.159000	0.268000
ycbR	0.001000	0.067000	-0.175000	-0.150000
ycbR	0.146000	0.108000	0.068000	-0.100000
ycdZ	-0.003000	0.047000	0.034000	-0.086000
ycdZ	0.029000	0.104000	0.099000	0.108000
pqiB	-0.001000	-0.039000	-0.062000	-0.087000
pqiB	0.065000	0.170000	0.019000	0.079000
mdoG	-0.053000		-0.055000	0.105000
mdoG	0.098000		0.102000	0.044000
potH	-0.011000	-0.117000		
potH	0.069000	0.025000		
ymfJ		0.027000		
ymfJ		-0.040000		
b0868	-0.140000	-0.069000		-0.656000
b0868	-0.306000	0.002000		0.089000
ycfA	0.259000	0.132000	0.131000	0.435000
ycfA	0.294000	0.148000	0.267000	0.238000
ymbA	-0.029000	0.119000		
ymbA	0.030000	0.174000		
mdoH	-0.173000	-0.106000	-0.086000	-0.178000
mdoH	-0.046000	0.004000	0.029000	0.003000
b0964	0.092000	0.054000		
b0964	0.098000	0.058000		
dinI	-0.090000	-0.118000		-0.357000
dinI	0.011000	0.037000		0.079000
potI	-0.018000	-0.133000	-0.028000	-0.152000
potI	0.052000	0.069000	0.104000	-0.082000
b1145	-0.043000		0.035000	-0.248000
b1145	-0.012000		0.065000	0.046000
ybjT	-0.050000		0.021000	0.176000
ybjT	0.122000		0.226000	0.232000
b1157	-0.061000			0.264000
b1157	0.095000			0.105000
rmf	-0.081000	-0.128000		-0.101000
rmf	0.020000	0.093000		-0.121000
yceK	0.040000	0.017000		
yceK	0.015000	0.211000		
b0965	0.045000	0.096000	0.104000	0.020000
b0965	0.056000	0.149000	0.139000	0.137000
pyrC	-0.044000	-0.060000	-0.061000	0.028000
pyrC	0.057000	0.148000	0.013000	0.069000
ybjO	0.047000	0.031000		
ybjO	0.161000	0.101000		
b1146	-0.168000	-0.017000	-0.214000	-0.174000
b1146	-0.082000	0.013000	-0.046000	-0.146000
ybjU	-0.087000	-0.141000		0.067000
ybjU	-0.044000	-0.007000		-0.019000
pin		0.241000		
pin		0.114000		
fabA	-0.178000	-0.122000	-0.291000	-0.330000
fabA	-0.026000	-0.019000	-0.176000	-0.127000
msyB			-0.251000	-0.295000
msyB			-0.101000	-0.050000
yccV	-0.245000	-0.187000	-0.270000	-0.027000
yccV	-0.079000	-0.013000	-0.149000	0.083000
yceB	-0.180000	-0.084000	-0.194000	-0.150000
yceB	0.002000	0.061000	0.059000	0.086000
ybjF	-0.123000	-0.032000		0.038000
ybjF	0.048000	-0.011000		0.085000
ymfL	-0.056000	-0.172000	-0.018000	0.056000
ymfL	-0.065000	-0.001000	0.056000	0.016000
poxB	-0.159000		-0.103000	-0.107000
poxB	-0.078000		-0.008000	-0.046000
mcrA	-0.155000	-0.206000		0.013000
